showing info https://raw.githubusercontent.com/nltk/nltk_data/gh-pages/index.xml
| Word                     |   Count |
| jugar                    |       1 |
| jungla                   |       1 |
| juntan                   |       1 |
| juntande                 |       1 |
| juntanllueven            |       1 |
| juntanyo                 |       1 |
| junto                    |       1 |
| juro                     |       1 |
| just                     |       1 |
| justo                    |       1 |
| justodonde               |       1 |
| kamikaze                 |       1 |
| kamikazecreyo            |       1 |
| kamikazesu               |       1 |
| labios                   |       1 |
| lactal                   |       1 |
| lagrimas                 |       1 |
| lamentaral               |       1 |
| lamentomi                |       1 |
| lana                     |       1 |
| landuntil                |       1 |
| langosta                 |       1 |
| largas                   |       1 |
| largos                   |       1 |
| lasensaciony             |       1 |
| laser                    |       1 |
| lasersigan               |       1 |
| lataque                  |       1 |
| late                     |       1 |
| lateaunque               |       1 |
| laurelesque              |       1 |
| leas                     |       1 |
| leche                    |       1 |
| leeras                   |       1 |
| lejanase                 |       1 |
| lejano                   |       1 |
| lejosestoy               |       1 |
| lejosno                  |       1 |
| lentamente               |       1 |
| lento                    |       1 |
| leo                      |       1 |
| let                      |       1 |
| letal                    |       1 |
| letra                    |       1 |
| leve                     |       1 |
| libertadcanta            |       1 |
| libertadmusica           |       1 |
| libertadya               |       1 |
| libreno                  |       1 |
| libro                    |       1 |
| libros                   |       1 |
| libroven                 |       1 |
| licor                    |       1 |
| life                     |       1 |
| lifebaby                 |       1 |
| lifeuntil                |       1 |
| lightenlighten           |       1 |
| limitarme                |       1 |
| limpia                   |       1 |
| limpioentre              |       1 |
| limpiopara               |       1 |
| lindas                   |       1 |
| lindo                    |       1 |
| lineadirecta             |       1 |
| linfa                    |       1 |
| listoquiero              |       1 |
| liviano                  |       1 |
| livido                   |       1 |
| living                   |       1 |
| ll                       |       1 |
| llamaradas               |       1 |
| llamarvan                |       1 |
| llegaralgun              |       1 |
| llegarami                |       1 |
| llegarcada               |       1 |
| llegardicen              |       1 |
| llegola                  |       1 |
| llena                    |       1 |
| llenen                   |       1 |
| llevadoshasta            |       1 |
| llevamevive              |       1 |
| llevamos                 |       1 |
| llevandolasy             |       1 |
| llevandolay              |       1 |
| llevara                  |       1 |
| llevarafermin            |       1 |
| lleves                   |       1 |
| lloraba                  |       1 |
| llorarla                 |       1 |
| llorarmi                 |       1 |
| llorarunica              |       1 |
| lloras                   |       1 |
| llover                   |       1 |
| lloveray                 |       1 |
| lluviaen                 |       1 |
| lluviay                  |       1 |
| loba                     |       1 |
| locoporque               |       1 |
| locos                    |       1 |
| locura                   |       1 |
| locurala                 |       1 |
| lodo                     |       1 |
| lograr                   |       1 |
| logro                    |       1 |
| lonely                   |       1 |
| long                     |       1 |
| loquitosno               |       1 |
| luce                     |       1 |
| lucesque                 |       1 |
| lucharsi                 |       1 |
| luchary                  |       1 |
| lugaral                  |       1 |
| lugardonde               |       1 |
| lugares                  |       1 |
| lugarhasta               |       1 |
| lugarmundo               |       1 |
| lugarno                  |       1 |
| lugarsi                  |       1 |
| lugarte                  |       1 |
| lugary                   |       1 |
| lujosa                   |       1 |
| luminico                 |       1 |
| lunacuando               |       1 |
| lunaella                 |       1 |
| lunaviejo                |       1 |
| lunes                    |       1 |
| lustraralejandose        |       1 |
| luzalma                  |       1 |
| luzaprender              |       1 |
| luzaproximacionmueble    |       1 |
| luzaunque                |       1 |
| luzcruzada               |       1 |
| luzel                    |       1 |
| luzentre                 |       1 |
| luzmientras              |       1 |
| luzo                     |       1 |
| luzse                    |       1 |
| luzsobre                 |       1 |
| luztan                   |       1 |
| luztodo                  |       1 |
| mago                     |       1 |
| malasi                   |       1 |
| malsolo                  |       1 |
| malvones                 |       1 |
| mama                     |       1 |
| mamut                    |       1 |
| mananadesnuda            |       1 |
| mananadesunda            |       1 |
| mananaflor               |       1 |
| mananamananamananamanana |       1 |
| mananaotra               |       1 |
| mancha                   |       1 |
| manchamas                |       1 |
| mando                    |       1 |
| mano                     |       1 |
| manoscomo                |       1 |
| manosde                  |       1 |
| manoslas                 |       1 |
| manospor                 |       1 |
| manossube                |       1 |
| manossuene               |       1 |
| mansionhasta             |       1 |
| mantel                   |       1 |
| maquillaje               |       1 |
| marbajo                  |       1 |
| marcadas                 |       1 |
| marcado                  |       1 |
| marcara                  |       1 |
| marcary                  |       1 |
| marcas                   |       1 |
| marcastoda               |       1 |
| marchanrenacen           |       1 |
| marchita                 |       1 |
| marchitarlo              |       1 |
| marchite                 |       1 |
| marcho                   |       1 |
| marchocomo               |       1 |
| marco                    |       1 |
| mareouna                 |       1 |
| marhoy                   |       1 |
| maribel                  |       1 |
| maribeldicen             |       1 |
| marionetas               |       1 |
| marla                    |       1 |
| marque                   |       1 |
| marse                    |       1 |
| marsolo                  |       1 |
| masdale                  |       1 |
| masen                    |       1 |
| masmuchacha              |       1 |
| masmuchachacorazon       |       1 |
| masmuchachamuchacha      |       1 |
| masquizas                |       1 |
| mastu                    |       1 |
| masya                    |       1 |
| mataria                  |       1 |
| materia                  |       1 |
| mean                     |       1 |
| meando                   |       1 |
| mecha                    |       1 |
| mecio                    |       1 |
| mejorah                  |       1 |
| mejormanana              |       1 |
| mejormaribel             |       1 |
| mejormejor               |       1 |
| mel                      |       1 |
| melodias                 |       1 |
| memoriano                |       1 |
| memoriase                |       1 |
| memoriasla               |       1 |
| menta                    |       1 |
| mentecuidalo             |       1 |
| mentedale                |       1 |
| mentes                   |       1 |
| mentras                  |       1 |
| mero                     |       1 |
| metal                    |       1 |
| mialgo                   |       1 |
| micomo                   |       1 |
| micon                    |       1 |
| mide                     |       1 |
| miedopero                |       1 |
| miedoy                   |       1 |
| mielno                   |       1 |
| mierdadque               |       1 |
| mihay                    |       1 |
| milagros                 |       1 |
| miles                    |       1 |
| millones                 |       1 |
| mime                     |       1 |
| mioh                     |       1 |
| miono                    |       1 |
| mique                    |       1 |
| mirada                   |       1 |
| miradasnube              |       1 |
| mirador                  |       1 |
| mirante                  |       1 |
| mirara                   |       1 |
| mirarla                  |       1 |
| mirarlos                 |       1 |
| mirartevoy               |       1 |
| mirarvida                |       1 |
| mirasin                  |       1 |
| miseria                  |       1 |
| mismano                  |       1 |
| mismas                   |       1 |
| misteriotu               |       1 |
| mitadporque              |       1 |
| mitadquiero              |       1 |
| mividamiapurateapurate   |       1 |
| mojadascon               |       1 |
| mojare                   |       1 |
| molde                    |       1 |
| momentoen                |       1 |
| momentosya               |       1 |
| momia                    |       1 |
| monos                    |       1 |
| montate                  |       1 |
| monte                    |       1 |
| montecristo              |       1 |
| moras                    |       1 |
| morder                   |       1 |
| mori                     |       1 |
| morirbajan               |       1 |
| morirel                  |       1 |
| morirla                  |       1 |
| morning                  |       1 |
| mortal                   |       1 |
| mortaly                  |       1 |
| mosca                    |       1 |
| motivo                   |       1 |
| moverse                  |       1 |
| moviendo                 |       1 |
| muchacha                 |       1 |
| mudaste                  |       1 |
| muebles                  |       1 |
| muelleno                 |       1 |
| muera                    |       1 |
| muertasoh                |       1 |
| muerto                   |       1 |
| muertos                  |       1 |
| mujerno                  |       1 |
| mujerte                  |       1 |
| mujerya                  |       1 |
| multiples                |       1 |
| multitud                 |       1 |
| mundopiazolla            |       1 |
| mundos                   |       1 |
| mundosi                  |       1 |
| mundotodo                |       1 |
| munecas                  |       1 |
| muriendo                 |       1 |
| murosninos               |       1 |
| murosque                 |       1 |
| nacerpesa                |       1 |
| nacersi                  |       1 |
| nacerte                  |       1 |
| nacery                   |       1 |
| nacienteluego            |       1 |
| nacieron                 |       1 |
| nacio                    |       1 |
| naciotiene               |       1 |
| nadamientras             |       1 |
| nadasi                   |       1 |
| nadasolo                 |       1 |
| nadatu                   |       1 |
| nadaviolenta             |       1 |
| naday                    |       1 |
| narcogatevos             |       1 |
| narizcuatro              |       1 |
| naufragouna              |       1 |
| nave                     |       1 |
| navidadrecorto           |       1 |
| navio                    |       1 |
| necesario                |       1 |
| nenaestas                |       1 |
| nenaguarden              |       1 |
| nenalas                  |       1 |
| nenalos                  |       1 |
| nenana                   |       1 |
| nenatodo                 |       1 |
| nenatu                   |       1 |
| nenavos                  |       1 |
| nenaya                   |       1 |
| nidos                    |       1 |
| nie                      |       1 |
| niebladonde              |       1 |
| nieve                    |       1 |
| night                    |       1 |
| ninez                    |       1 |
| ninguna                  |       1 |
| ningunacuando            |       1 |
| ningunaella              |       1 |
| ningunasube              |       1 |
| ninocuida                |       1 |
| ninodejenlo              |       1 |
| ninote                   |       1 |
| noble                    |       1 |
| nochedia                 |       1 |
| nochehoy                 |       1 |
| nocheyo                  |       1 |
| nocion                   |       1 |
| nogalla                  |       1 |
| nombresobre              |       1 |
| nombresuena              |       1 |
| nono                     |       1 |
| nosotrosquedara          |       1 |
| nosoy                    |       1 |
| nubla                    |       1 |
| nublado                  |       1 |
| nueva                    |       1 |
| observarmiles            |       1 |
| oculta                   |       1 |
| ocultan                  |       1 |
| ocultar                  |       1 |
| ocultos                  |       1 |
| ocurrira                 |       1 |
| ohhhhhhhhhhh             |       1 |
| ohhhhhhhhhhhhh           |       1 |
| ohjos                    |       1 |
| oi                       |       1 |
| oido                     |       1 |
| oidos                    |       1 |
| oigo                     |       1 |
| oira                     |       1 |
| oiran                    |       1 |
| ojosabre                 |       1 |
| ojoscomo                 |       1 |
| ojosno                   |       1 |
| ojossin                  |       1 |
| ojosya                   |       1 |
| oler                     |       1 |
| olvida                   |       1 |
| olvidandojusto           |       1 |
| olvidano                 |       1 |
| olvidaradiganle          |       1 |
| olvidarmiralos           |       1 |
| olvideni                 |       1 |
| ombligoy                 |       1 |
| opone                    |       1 |
| oracionesy               |       1 |
| oracionpor               |       1 |
| orejas                   |       1 |
| organizacion             |       1 |
| oro                      |       1 |
| oscura                   |       1 |
| oscurecioya              |       1 |
| oscuromundo              |       1 |
| our                      |       1 |
| oxidandoy                |       1 |
| oyo                      |       1 |
| padre                    |       1 |
| paisaje                  |       1 |
| paisajes                 |       1 |
| paisano                  |       1 |
| palabrascanta            |       1 |
| palabrasnos              |       1 |
| palabrasy                |       1 |
| pan                      |       1 |
| panbarcos                |       1 |
| panes                    |       1 |
| papela                   |       1 |
| papeleshay               |       1 |
| papelvamos               |       1 |
| parado                   |       1 |
| paraisojugando           |       1 |
| paraisoluchando          |       1 |
| paraisomanchando         |       1 |
| paraisomirando           |       1 |
| paranacada               |       1 |
| pararvi                  |       1 |
| parary                   |       1 |
| pare                     |       1 |
| parecer                  |       1 |
| parecerclavo             |       1 |
| paredsolo                |       1 |
| parientes                |       1 |
| pariso                   |       1 |
| parpadossoleado          |       1 |
| partida                  |       1 |
| partido                  |       1 |
| partimas                 |       1 |
| partio                   |       1 |
| partira                  |       1 |
| partire                  |       1 |
| partirven                |       1 |
| partiry                  |       1 |
| pasadan                  |       1 |
| pasado                   |       1 |
| pasadoconfundido         |       1 |
| pasadoyo                 |       1 |
| pasando                  |       1 |
| pasanlas                 |       1 |
| pasanya                  |       1 |
| pasara                   |       1 |
| pasear                   |       1 |
| pasey                    |       1 |
| pasta                    |       1 |
| pazel                    |       1 |
| pazese                   |       1 |
| pazinsomne               |       1 |
| peces                    |       1 |
| pecho                    |       1 |
| pechos                   |       1 |
| pedirle                  |       1 |
| pedirpor                 |       1 |
| pegoy                    |       1 |
| peligros                 |       1 |
| peligrospero             |       1 |
| pelos                    |       1 |
| penatengo                |       1 |
| pendiendo                |       1 |
| pensabaen                |       1 |
| pensado                  |       1 |
| pensandoque              |       1 |
| pensarque                |       1 |
| pensas                   |       1 |
| penso                    |       1 |
| pequena                  |       1 |
| pequeno                  |       1 |
| pequenos                 |       1 |
| percal                   |       1 |
| perderhasta              |       1 |
| perdidas                 |       1 |
| perdidoentre             |       1 |
| perdidosrosas            |       1 |
| perdies                  |       1 |
| perdimos                 |       1 |
| periodico                |       1 |
| periplosu                |       1 |
| perla                    |       1 |
| perlas                   |       1 |
| perno                    |       1 |
| perro                    |       1 |
| perroen                  |       1 |
| perros                   |       1 |
| personalrecuerda         |       1 |
| perturbacion             |       1 |
| peruquien                |       1 |
| pesa                     |       1 |
| pesebre                  |       1 |
| pestanas                 |       1 |
| petalos                  |       1 |
| petalospsicosis          |       1 |
| piadosa                  |       1 |
| pido                     |       1 |
| piedras                  |       1 |
| pielcuando               |       1 |
| piella                   |       1 |
| pielme                   |       1 |
| pielsilencio             |       1 |
| pielte                   |       1 |
| piely                    |       1 |
| pienses                  |       1 |
| pierde                   |       1 |
| pierdo                   |       1 |
| pierdotodas              |       1 |
| pierdotus                |       1 |
| piernasella              |       1 |
| piesno                   |       1 |
| piete                    |       1 |
| pinta                    |       1 |
| pintar                   |       1 |
| placardun                |       1 |
| placer                   |       1 |
| planicie                 |       1 |
| plantado                 |       1 |
| plantary                 |       1 |
| plantas                  |       1 |
| plata                    |       1 |
| platey                   |       1 |
| platos                   |       1 |
| please                   |       1 |
| plegaria                 |       1 |
| pobres                   |       1 |
| pobreuna                 |       1 |
| podercantarle            |       1 |
| poderosote               |       1 |
| poderte                  |       1 |
| podia                    |       1 |
| podran                   |       1 |
| poesia                   |       1 |
| politicaestas            |       1 |
| politicasolo             |       1 |
| pollera                  |       1 |
| polotodo                 |       1 |
| polvora                  |       1 |
| pondre                   |       1 |
| ponte                    |       1 |
| portando                 |       1 |
| porteroy                 |       1 |
| poses                    |       1 |
| poso                     |       1 |
| pozodonde                |       1 |
| pozos                    |       1 |
| praderas                 |       1 |
| precario                 |       1 |
| precipicios              |       1 |
| precipitavoy             |       1 |
| preguntandoestaba        |       1 |
| preguntandome            |       1 |
| preguntandoy             |       1 |
| prejuzga                 |       1 |
| prende                   |       1 |
| presagio                 |       1 |
| presaresignandomedejando |       1 |
| presasin                 |       1 |
| pretendas                |       1 |
| principio                |       1 |
| probeta                  |       1 |
| producen                 |       1 |
| pronuncias               |       1 |
| propia                   |       1 |
| proponerque              |       1 |
| propulsarloal            |       1 |
| protege                  |       1 |
| proximo                  |       1 |
| pruebaintenta            |       1 |
| pude                     |       1 |
| pudren                   |       1 |
| pudrio                   |       1 |
| pueblo                   |       1 |
| puente                   |       1 |
| puerta                   |       1 |
| puertos                  |       1 |
| puesto                   |       1 |
| puntos                   |       1 |
| purethough               |       1 |
| purpuray                 |       1 |
| puso                     |       1 |
| puta                     |       1 |
| qe                       |       1 |
| quedarani                |       1 |
| quedarse                 |       1 |
| quede                    |       1 |
| queesperan               |       1 |
| queire                   |       1 |
| quemarany                |       1 |
| quemarasus               |       1 |
| queme                    |       1 |
| queno                    |       1 |
| quereren                 |       1 |
| quererquien              |       1 |
| querertal                |       1 |
| quereryo                 |       1 |
| queriendo                |       1 |
| querras                  |       1 |
| quiebras                 |       1 |
| quieresporque            |       1 |
| quince                   |       1 |
| quisiera                 |       1 |
| quisiste                 |       1 |
| quisojugando             |       1 |
| quita                    |       1 |
| ra                       |       1 |
| radiojamas               |       1 |
| ramassiento              |       1 |
| ramo                     |       1 |
| rapsodia                 |       1 |
| rayonno                  |       1 |
| rayopara                 |       1 |
| rayoy                    |       1 |
| razona                   |       1 |
| re                       |       1 |
| realaunque               |       1 |
| realidad                 |       1 |
| recibo                   |       1 |
| recirculesiga            |       1 |
| reconocersey             |       1 |
| recordar                 |       1 |
| recordaras               |       1 |
| recordarasse             |       1 |
| recorrieran              |       1 |
| recorro                  |       1 |
| rectas                   |       1 |
| recuerdoti               |       1 |
| recuerdotus              |       1 |
| recuerdoyo               |       1 |
| recurriendo              |       1 |
| recurso                  |       1 |
| reemprenderasi           |       1 |
| refiero                  |       1 |
| reflejo                  |       1 |
| refugioquema             |       1 |
| registro                 |       1 |
| regresa                  |       1 |
| regresare                |       1 |
| regresarpara             |       1 |
| regrese                  |       1 |
| regreso                  |       1 |
| reino                    |       1 |
| reirhasta                |       1 |
| reirno                   |       1 |
| reiry                    |       1 |
| relojes                  |       1 |
| relojque                 |       1 |
| relojven                 |       1 |
| remanso                  |       1 |
| remedio                  |       1 |
| renacer                  |       1 |
| renovando                |       1 |
| rentarla                 |       1 |
| reposo                   |       1 |
| reposos                  |       1 |
| reprimasdale             |       1 |
| repudian                 |       1 |
| resbala                  |       1 |
| rescatarte               |       1 |
| reseca                   |       1 |
| resignacion              |       1 |
| resignan                 |       1 |
| resplandorse             |       1 |
| responde                 |       1 |
| respuesta                |       1 |
| resultatodo              |       1 |
| reunira                  |       1 |
| reunire                  |       1 |
| reunirlolas              |       1 |
| reunirlosolo             |       1 |
| reventaraunque           |       1 |
| revestodo                |       1 |
| revistasen               |       1 |
| revivio                  |       1 |
| revivir                  |       1 |
| revolucion               |       1 |
| riegas                   |       1 |
| rielestalactita          |       1 |
| riensi                   |       1 |
| riete                    |       1 |
| rincon                   |       1 |
| rioazul                  |       1 |
| riosu                    |       1 |
| risco                    |       1 |
| river                    |       1 |
| robare                   |       1 |
| robe                     |       1 |
| roble                    |       1 |
| roca                     |       1 |
| rojas                    |       1 |
| rollocon                 |       1 |
| romperves                |       1 |
| rompio                   |       1 |
| ronda                    |       1 |
| rondandome               |       1 |
| rosadorada               |       1 |
| rosal                    |       1 |
| rosas                    |       1 |
| rostrosin                |       1 |
| rueda                    |       1 |
| ruido                    |       1 |
| ruidos                   |       1 |
| ruinassera               |       1 |
| rumbo                    |       1 |
| rumboy                   |       1 |
| rush                     |       1 |
| sabersi                  |       1 |
| sabor                    |       1 |
| sacrificioabrace         |       1 |
| sacude                   |       1 |
| sagradoy                 |       1 |
| sagrando                 |       1 |
| saldra                   |       1 |
| saldre                   |       1 |
| sale                     |       1 |
| salida                   |       1 |
| salio                    |       1 |
| salirme                  |       1 |
| salme                    |       1 |
| saltan                   |       1 |
| saltar                   |       1 |
| saltarla                 |       1 |
| salto                    |       1 |
| saludara                 |       1 |
| salva                    |       1 |
| salvador                 |       1 |
| samuraitodo              |       1 |
| sana                     |       1 |
| sanaestoy                |       1 |
| sangrantesestan          |       1 |
| sangras                  |       1 |
| sangrecayo               |       1 |
| sangrey                  |       1 |
| sanguijuela              |       1 |
| santo                    |       1 |
| saquen                   |       1 |
| satinadome               |       1 |
| satinadoy                |       1 |
| seah                     |       1 |
| secadorme                |       1 |
| secretocorrer            |       1 |
| secretomi                |       1 |
| secretono                |       1 |
| sedextremidad            |       1 |
| sedo                     |       1 |
| seeds                    |       1 |
| seethat                  |       1 |
| seguiria                 |       1 |
| seira                    |       1 |
| selva                    |       1 |
| selvas                   |       1 |
| semar                    |       1 |
| senalpara                |       1 |
| sencillez                |       1 |
| seno                     |       1 |
| sentencia                |       1 |
| sentidosera              |       1 |
| sentir                   |       1 |
| sentirasuna              |       1 |
| sentirque                |       1 |
| separoel                 |       1 |
| sepas                    |       1 |
| sequencer                |       1 |
| sequitoa                 |       1 |
| seracomo                 |       1 |
| seran                    |       1 |
| seras                    |       1 |
| seres                    |       1 |
| serraniajuega            |       1 |
| servirantendras          |       1 |
| sese                     |       1 |
| sexocomo                 |       1 |
| sguira                   |       1 |
| shines                   |       1 |
| shining                  |       1 |
| shit                     |       1 |
| siah                     |       1 |
| siahora                  |       1 |
| sicorre                  |       1 |
| sicuerpo                 |       1 |
| sidalas                  |       1 |
| sido                     |       1 |
| siemprehay               |       1 |
| siemprena                |       1 |
| siemprerecuerda          |       1 |
| siemprerelojes           |       1 |
| siempreuno               |       1 |
| sien                     |       1 |
| sienrey                  |       1 |
| sientes                  |       1 |
| sientome                 |       1 |
| sientoquizas             |       1 |
| siglos                   |       1 |
| signo                    |       1 |
| signoque                 |       1 |
| sigo                     |       1 |
| siguen                   |       1 |
| sila                     |       1 |
| silba                    |       1 |
| silbandome               |       1 |
| silbe                    |       1 |
| silbido                  |       1 |
| silencioveo              |       1 |
| silencioy                |       1 |
| simplemente              |       1 |
| sipuedo                  |       1 |
| siquiera                 |       1 |
| sirenasse                |       1 |
| skyclear                 |       1 |
| smileplease              |       1 |
| sobredosis               |       1 |
| solbajan                 |       1 |
| solcomo                  |       1 |
| soldadosya               |       1 |
| soledadque               |       1 |
| soledadseras             |       1 |
| soledadya                |       1 |
| solno                    |       1 |
| solpero                  |       1 |
| solque                   |       1 |
| solquiere                |       1 |
| solse                    |       1 |
| solsi                    |       1 |
| soltodos                 |       1 |
| solucionte               |       1 |
| soluna                   |       1 |
| sombracanta              |       1 |
| sombraen                 |       1 |
| sombranada               |       1 |
| sombrapiedra             |       1 |
| sombrasla                |       1 |
| sombrasya                |       1 |
| sombratan                |       1 |
| sombratengo              |       1 |
| sombrero                 |       1 |
| sombrillacorri           |       1 |
| sonando                  |       1 |
| sonandosin               |       1 |
| sonar                    |       1 |
| sonrisa                  |       1 |
| sonrisas                 |       1 |
| sopa                     |       1 |
| sopla                    |       1 |
| soplo                    |       1 |
| soporto                  |       1 |
| sordos                   |       1 |
| sorprenderacon           |       1 |
| sos                      |       1 |
| sospechando              |       1 |
| sospecharlo              |       1 |
| soycomo                  |       1 |
| spread                   |       1 |
| subiendo                 |       1 |
| subir                    |       1 |
| subira                   |       1 |
| subirmeen                |       1 |
| suburbio                 |       1 |
| sucia                    |       1 |
| sudor                    |       1 |
| suelolo                  |       1 |
| suenen                   |       1 |
| suenolo                  |       1 |
| suenoque                 |       1 |
| suenosy                  |       1 |
| suenotu                  |       1 |
| suenoya                  |       1 |
| suerte                   |       1 |
| suertedel                |       1 |
| suertey                  |       1 |
| sufren                   |       1 |
| sumado                   |       1 |
| sumen                    |       1 |
| sumergida                |       1 |
| super                    |       1 |
| supery                   |       1 |
| supieraste               |       1 |
| supuesto                 |       1 |
| surgiren                 |       1 |
| surque                   |       1 |
| suspiro                  |       1 |
| tacto                    |       1 |
| take                     |       1 |
| tambiengira              |       1 |
| tambiental               |       1 |
| tambieny                 |       1 |
| tamboressuenen           |       1 |
| tango                    |       1 |
| tapires                  |       1 |
| tardaron                 |       1 |
| tarde                    |       1 |
| tardehabran              |       1 |
| tardey                   |       1 |
| taxi                     |       1 |
| teatro                   |       1 |
| techo                    |       1 |
| temblaroncon             |       1 |
| teme                     |       1 |
| temiste                  |       1 |
| tempestad                |       1 |
| tempestadhice            |       1 |
| tempranolas              |       1 |
| tempranoque              |       1 |
| tengoque                 |       1 |
| tenue                    |       1 |
| termina                  |       1 |
| termines                 |       1 |
| ternura                  |       1 |
| terreno                  |       1 |
| testigo                  |       1 |
| tialgo                   |       1 |
| tibia                    |       1 |
| tibiasdonde              |       1 |
| tibiezas                 |       1 |
| tibio                    |       1 |
| ticorrer                 |       1 |
| tiempoaqui               |       1 |
| tiempoescucha            |       1 |
| tiempohe                 |       1 |
| tiempos                  |       1 |
| tiemposiglos             |       1 |
| tiemposus                |       1 |
| tientas                  |       1 |
| tientasquizas            |       1 |
| tierrauna                |       1 |
| tigres                   |       1 |
| timidas                  |       1 |
| timido                   |       1 |
| tino                     |       1 |
| tipica                   |       1 |
| tipo                     |       1 |
| tipor                    |       1 |
| tisi                     |       1 |
| tisolo                   |       1 |
| titengo                  |       1 |
| titi                     |       1 |
| titodo                   |       1 |
| tiya                     |       1 |
| tizacuando               |       1 |
| tiznado                  |       1 |
| toca                     |       1 |
| tocadocambio             |       1 |
| tocan                    |       1 |
| tocarte                  |       1 |
| todocorre                |       1 |
| todotodo                 |       1 |
| toleras                  |       1 |
| toma                     |       1 |
| tomarojo                 |       1 |
| tomo                     |       1 |
| tonta                    |       1 |
| torbellino               |       1 |
| torbellinos              |       1 |
| torna                    |       1 |
| tornado                  |       1 |
| torne                    |       1 |
| torno                    |       1 |
| total                    |       1 |
| totalmente               |       1 |
| totalmundo               |       1 |
| toxicidad                |       1 |
| trae                     |       1 |
| traeran                  |       1 |
| tragara                  |       1 |
| traigan                  |       1 |
| trampa                   |       1 |
| tranquilo                |       1 |
| transformara             |       1 |
| transformarme            |       1 |
| transformarmehoy         |       1 |
| transpone                |       1 |
| transponeno              |       1 |
| trapos                   |       1 |
| trasmientras             |       1 |
| trasmutabay              |       1 |
| tratando                 |       1 |
| trate                    |       1 |
| traves                   |       1 |
| trayendo                 |       1 |
| tremendo                 |       1 |
| trenno                   |       1 |
| tribunas                 |       1 |
| trino                    |       1 |
| tristezasurcando         |       1 |
| trompas                  |       1 |
| truinfar                 |       1 |
| tucorazon                |       1 |
| tumbas                   |       1 |
| tumulto                  |       1 |
| tuneles                  |       1 |
| tupiste                  |       1 |
| turnedbaby               |       1 |
| ubicar                   |       1 |
| ultimo                   |       1 |
| unacielo                 |       1 |
| unael                    |       1 |
| under                    |       1 |
| understandthat           |       1 |
| understandthe            |       1 |
| une                      |       1 |
| universo                 |       1 |
| universojugando          |       1 |
| usarme                   |       1 |
| usted                    |       1 |
| vaciado                  |       1 |
| vaciando                 |       1 |
| vagainfundiendo          |       1 |
| valentamente             |       1 |
| valgo                    |       1 |
| vallas                   |       1 |
| vallelos                 |       1 |
| valortodo                |       1 |
| vanamente                |       1 |
| vanocomo                 |       1 |
| vanoy                    |       1 |
| vapores                  |       1 |
| vasy                     |       1 |
| vaya                     |       1 |
| vea                      |       1 |
| veel                     |       1 |
| vees                     |       1 |
| velopesadillas           |       1 |
| vemirando                |       1 |
| vemos                    |       1 |
| vence                    |       1 |
| vencidoestaqueado        |       1 |
| vendaval                 |       1 |
| vendrias                 |       1 |
| vengan                   |       1 |
| vengapretenda            |       1 |
| venias                   |       1 |
| venido                   |       1 |
| ventanael                |       1 |
| ventanala                |       1 |
| ventanano                |       1 |
| ventanasuba              |       1 |
| ventanilla               |       1 |
| ventanillacorre          |       1 |
| ventiscasiluminaron      |       1 |
| veoti                    |       1 |
| veotodas                 |       1 |
| veranomuero              |       1 |
| verasbrilla              |       1 |
| veraslas                 |       1 |
| verdadjurame             |       1 |
| verdadque                |       1 |
| verdadquedo              |       1 |
| verdadsos                |       1 |
| verdaduna                |       1 |
| verde                    |       1 |
| verdeado                 |       1 |
| veredas                  |       1 |
| veredasiluminaron        |       1 |
| verque                   |       1 |
| verse                    |       1 |
| verviejas                |       1 |
| vescuando                |       1 |
| vestigio                 |       1 |
| vezaprenderque           |       1 |
| vezen                    |       1 |
| vezestas                 |       1 |
| vezjugueteando           |       1 |
| veztermina               |       1 |
| viaje                    |       1 |
| viajes                   |       1 |
| vibrando                 |       1 |
| vibrares                 |       1 |
| vibrarvolvera            |       1 |
| viciadas                 |       1 |
| vidacanta                |       1 |
| vidacorrer               |       1 |
| vidade                   |       1 |
| vidaestrellado           |       1 |
| vidapor                  |       1 |
| vidasobre                |       1 |
| vidastratando            |       1 |
| vidriera                 |       1 |
| vidrio                   |       1 |
| vieja                    |       1 |
| viejas                   |       1 |
| viejos                   |       1 |
| vienes                   |       1 |
| vientono                 |       1 |
| vientos                  |       1 |
| vientosya                |       1 |
| vientotodo               |       1 |
| vientovoy                |       1 |
| vientrehasta             |       1 |
| vieron                   |       1 |
| violinesen               |       1 |
| vique                    |       1 |
| visita                   |       1 |
| visolo                   |       1 |
| vista                    |       1 |
| vivimos                  |       1 |
| vivos                    |       1 |
| vivoy                    |       1 |
| volara                   |       1 |
| volarentre               |       1 |
| volarven                 |       1 |
| volcanes                 |       1 |
| volcaness                |       1 |
| volverancielos           |       1 |
| volveranlos              |       1 |
| volverclaro              |       1 |
| volverias                |       1 |
| volverpero               |       1 |
| volvertu                 |       1 |
| volvervidamiel           |       1 |
| volvio                   |       1 |
| vosen                    |       1 |
| vosmuy                   |       1 |
| vosno                    |       1 |
| vosvos                   |       1 |
| vozcreando               |       1 |
| vozy                     |       1 |
| vuelta                   |       1 |
| vueltacon                |       1 |
| vueltasabre              |       1 |
| vueltasalla              |       1 |
| vueltasen                |       1 |
| vueltashoy               |       1 |
| vueltaspobrecito         |       1 |
| vueltaste                |       1 |
| vuelva                   |       1 |
| vuelvas                  |       1 |
| vuelvo                   |       1 |
| vuelvobuscando           |       1 |
| vulva                    |       1 |
| what                     |       1 |
| wind                     |       1 |
| wingstill                |       1 |
